ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15â€“64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15â€“24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),Predicted Well-Being Index,Predicted_Well_Being_Index
148274,1008016,KUG 1210+301B (KK98 127),1.002807222,69.62517103,14494.82596,0.572665357,15.90352918,6.335159255,0.6964918379999999,0.56515477,208.2241984,95.59383612,56.73995712,34.39910595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051013572212452715
532670,1009020,KUG 1210+301B (KK98 127),0.813159168,67.79716602,23487.97506,0.64966388,12.79364836,6.5480374260000005,0.686486013,0.67364594,201.3786773,98.53896103,68.65227017,36.19581633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05773910263315536
718470,1010025,KUG 1210+301B (KK98 127),0.8864662459999999,72.51518925,24332.90824,0.50966177,16.86582376,5.96269988,0.673775928,0.601284904,179.01212780000003,107.74774140000001,72.07934734,47.88204959,715.0343793,24.581225699999997,97.62582941,61.96496468,15.30713894,397.4481526,33.24321568,74.95797254,77.7167872,48.05214337,87.75628226,137.6369825,2.40147874,94.28781784,8.86437798,98.66925553,96.73206164,98.73526786,29.63335543,96.10589853,85.79170396,53.07938582,49.75581654,1.4592304219999999,13.55146442,280.3383125,279.2339403,22.72013964,29.33349372,11164.75181,7727.674959999999,10.95421078,95.06010875,41.67140737,9.222214567,5.42368136,7.943126209,14.92747105,15.24509369,546.6698067000001,113.56498959999999,25676.979769999998,18001.488390000002,108.62912820000001,175.7629876,49.25995799,59.59575872,32.22228047,29.93213499,50.75783495,88940.19561,155.327315,294.6225874,60.60111278,,7.517348123,0.679536956,0.6882650240000001,1.000957413,168.9215356,150.6088841,54.53796705,5.904496326,,0.817079083,,0.05040981633503237
300716,1011030,KUG 1210+301B (KK98 127),0.865547365,77.16337227,16473.17989,0.597550545,13.96075404,5.302519898,0.6950787390000001,0.623280771,186.3935519,108.85192009999999,68.36716697,45.84430151,1275.417299,45.56334017,78.14686755,58.63383465,16.078728899999998,627.4538376,58.35677537,81.08864941,81.34870214,80.93461458,78.96045231,133.4175669,2.444650007,106.794324,11.1404097,83.97350942,90.08577027,99.30409779,36.50896934,99.89220245,95.95247958,51.11155254,45.44067564,1.2861053040000001,21.84140287,277.0218084,253.5697313,22.64817725,14.815365700000001,15319.32004,5075.284167,13.86514999,95.87851902,47.04109977,11.58647389,6.029766522,8.124791539,14.0036772,14.38189743,693.4007385,127.96391489999999,32522.99453,15199.705430000002,107.8070412,109.54758400000001,62.12216858,64.20568265,31.41173881,29.07724309,52.6243754,60233.4322,165.11174509999998,305.0737842,85.40667679,,7.673262289,0.587238363,0.689223673,0.976992065,186.99820449999999,187.3353506,46.31588335,4.539262642,,0.692162698,,0.05333184247417454
369088,1004004,Lacerta I (Andromeda XXXI),0.812612661,79.85168571,24201.93463,0.9889041190000001,16.06062297,14.286581400000001,0.982220242,0.867424086,81.91368891,104.5789642,128.7388314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11802261576368654
655586,1005006,Lacerta I (Andromeda XXXI),0.857272822,72.52539249,34785.08871,0.88726225,19.36935153,14.26387833,0.851594555,1.069827195,107.46508929999999,101.4430655,109.63235959999999,39.41003075,789.3351079,76.05233673,89.99474147,55.12295927,19.06417104,331.04763230000003,55.86829373,70.1227709,83.9354232,91.28907793,63.66515751,101.28904820000001,1.98360787,68.79141484,11.60879619,56.05007058,83.73425052,77.18683093,69.85852698,86.88083857,80.53142988,21.86384375,56.9613908,2.335889843,32.21877819,248.43875380000003,453.33748849999995,17.34398712,8.80947511,45893.30527,6357.455456000001,9.088694917,129.383528,23.88107949,20.68992934,17.38155692,13.73327844,16.6396057,17.43737843,441.4073933,38.67837669,41622.6219,28832.65632,113.64857409999999,95.0870075,145.4669989,131.50231090000003,31.96619982,2.089936012,132.64412430000002,64440.2112,116.9140699,294.5970565,46.61307736,33.03070788,6.0334807989999995,0.895109313,0.83422063,1.089755967,84.09081635,102.89432140000001,7.377006465,4.730112991,24.58214123,0.6665101179999999,,0.1259046391202553
648775,1006009,Lacerta I (Andromeda XXXI),0.846709261,79.30282481,29115.00311,0.915796085,18.2657939,13.736027700000001,0.9312267590000001,0.933414815,121.7304003,111.4469852,134.7486623,42.3953789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11975756623421542
465904,1015056,Lacerta I (Andromeda XXXI),0.9584413420000001,81.64192063,46357.721289999994,1.021237793,18.13078552,12.7300634,0.9869539279999999,0.972539862,94.50884148,104.22523690000001,129.9991644,40.04307489,695.5425364,92.51854337,69.20014637,20.80153627,17.30431935,568.2702647000001,49.33021326,78.88596828,87.25280987,77.36736738,71.33374223,83.41230949,2.270661451,39.50445066,9.391368984,35.24404277,82.71467363,77.85269045,90.28909851,84.45332032,82.44585527,23.85750442,57.32066722,1.961804831,15.81765403,192.9229752,439.43017000000003,15.78113903,11.80783495,46439.95282,6961.602809,12.34562636,92.11087744,23.54593541,14.02287849,15.79348237,15.34559723,18.81180247,18.16609564,233.01030580000003,25.39532563,63227.195889999995,29942.741739999998,127.75537549999999,144.6897181,103.5879324,126.1555619,27.64807538,14.40383539,115.7918713,133080.3246,122.7078365,250.22004610000002,219.97649980000003,98.77471669,6.731399066,0.925801634,1.005489911,1.112288008,116.5102402,113.5420868,18.44600398,3.3203405810000004,32.21696994,0.287566533,,0.1324473808474273
684742,1005006,Large Magellanic Cloud (LMC),0.883357965,81.25187484,21785.49482,0.76743373,14.37803762,5.2485271419999995,0.576581794,0.5263749910000001,185.5982003,110.8986134,90.80781972,60.88247560000001,425.02584110000004,50.94829388,114.52698240000001,87.75171607,17.52801741,772.9468857,42.40330476,72.67066384,73.36285606,54.865065799999996,86.22750137,128.6821884,2.18411666,90.36622774,10.864004699999999,81.16181068,84.29747156,72.06618972,42.14209191,82.79006879,78.18117729999999,91.33195563,40.25552224,2.346819284,25.27259058,345.28070289999994,336.5963562,31.72381559,12.841716900000002,23489.96293,10873.40292,25.2908028,129.92650030000001,23.20299949,11.33894266,6.065187922000001,5.580115082000001,13.53559653,12.88489938,789.3603735,126.5446142,21519.74552,12531.551529999999,73.95552545,71.09069224,,,65.59540538,,,126490.4606,108.3443758,386.4260896,52.12045812,40.63112411,6.662234356,0.634860643,0.72508113,0.970576456,,,,,,,,0.04968531628852092
800067,1006009,Large Magellanic Cloud (LMC),0.881534334,70.39840241,17220.02719,0.823692188,12.88394544,4.5333462639999995,0.753770259,0.549645656,193.7995256,111.41567169999999,92.12660312,50.35392374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06298783128688297
472511,1013042,Large Magellanic Cloud (LMC),0.814878529,83.28736363,16453.88426,0.8991135659999999,14.37604651,6.873462225,0.76991772,0.538082854,181.2209337,116.06633090000001,113.18884409999998,52.74563011,809.1427255,54.83081753,77.00985706,57.74676885,15.14786904,557.642672,32.89693983,86.43519972,80.35792866,49.40786092,59.66525229,74.40138034,3.013733798,103.9637018,8.871606718999999,71.24777401,74.61504159,65.88498173,33.88838372,81.89846971,77.15588072,97.40536984,42.27831529,1.8465606140000002,27.55798034,297.7718625,301.6927758,16.55612356,11.92411696,17275.76984,4864.901333,13.62144969,141.9719674,12.091605,13.11740394,7.35619104,5.599240516,14.50291238,14.50066065,457.85342239999994,124.09590370000001,43731.34676,11004.87112,122.6135902,114.3964426,37.67733044,47.96756572,53.51829881,7.137184635,33.98563481,126157.644,121.7721852,255.97181980000002,136.9635834,51.7882857,6.046617027999999,0.752929903,0.781342641,0.987191442,156.1779256,157.8055388,31.5069257,,,0.69859488,,0.07051855496518501
697509,1014049,Large Magellanic Cloud (LMC),0.87447618,73.89644319,24825.70117,0.84881889,13.81697112,6.697298227,0.87192959,0.6202902539999999,178.4512666,129.3519623,97.58586451,61.29073976,980.941274,62.7466024,91.45204478,69.51266378,14.36227502,516.345007,76.60935025,83.71393453,81.98224357,131.68653429999998,56.57039895,82.42028718,3.628537255,105.8388811,8.94321029,72.35290649,74.90727052,67.92797357,56.84112129,81.55867278,73.13519523,100.6887198,36.28761124,2.603554632,20.97584846,289.873373,330.0363731,25.53396717,10.98796052,22357.54221,8742.861367,14.29991267,151.6687752,19.84635537,14.71895237,4.722545964,5.580208347999999,17.00071236,14.63304739,439.98867300000006,102.04808620000001,25353.38608,19236.52488,140.4693216,70.07368111,60.31160306,26.52728135,58.59118005,6.6693867870000005,42.69997866,53471.301060000005,119.5012041,363.17087769999995,141.97054340000003,63.18317612,6.336688006,0.773306253,0.735181348,0.976119808,151.78536880000001,142.4125363,37.51775597,,,0.74826935,,0.0790680811750087
837699,1004004,"Leo A (Leo III, DDO 69)",0.969460559,81.69971246,29106.658139999996,0.720481998,12.82397124,4.64724249,0.832503607,0.562586527,186.1315976,104.33882829999999,110.17951129999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06238357415656369
939467,1005006,"Leo A (Leo III, DDO 69)",0.888088304,75.39141282,20123.3385,0.8244511309999999,11.9530601,6.5951129,0.730967323,0.513563011,194.4833836,102.44890840000001,91.18343759999999,25.25002233,618.8354218,75.67620517,80.86663746,51.86594925,19.55755585,665.8363218999999,44.77367983,75.93228656,84.42212644,44.42042113,104.4852684,149.1010938,2.619930625,92.13893188,10.13338724,59.61793893,73.6884135,47.1387361,61.39357909,94.44531597,68.40224533,61.12291194,56.72128724,2.816516688,14.35945066,310.7764745,373.8718845,24.13467954,6.488091506,18218.27074,6870.138618999999,23.20310723,101.171302,17.292010100000002,10.33236205,7.547242307,9.142709817,14.30297508,12.07212877,467.640002,96.64122155,19933.85451,18666.30279,92.59273976,91.76997622,50.42460543,41.46911021,29.52712023,17.66971241,41.65738132,71061.01778,132.88355320000002,331.30321660000004,77.36327192,36.98025023,8.079609608,0.636902325,0.7301462890000001,0.968504953,148.77990730000002,152.8825759,31.38037008,5.3007745989999995,35.69398067,0.696122138,,0.05704916515597151
851611,1006009,"Leo A (Leo III, DDO 69)",0.913972573,80.78241605,18693.14818,0.863304008,13.70218991,7.369422821000001,0.802745226,0.569119134,177.87381240000002,106.9004494,86.78029938,32.20030997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07149102937101186
832188,1015056,"Leo A (Leo III, DDO 69)",0.955659278,80.27553276,23173.31222,0.8031351609999999,14.78537506,9.000113378,0.7943919359999999,0.74999096,193.8872393,113.07125649999999,89.69195649,19.91115847,749.1783608,76.04439919,91.62555266,32.71463755,16.109248,332.8062467,49.47992329,83.61119556,81.05470169,89.58099879,103.22955019999999,139.7462102,2.7982450389999998,66.16078507,6.939099193,62.88373115,71.39684529,58.84803497,73.77171728,87.06583045,75.80606611,56.87945527,54.47406795,3.8386277680000003,12.02101431,206.2333879,346.495278,40.75377766,18.558478899999997,23672.69104,7238.276353,20.80653283,88.52466771,27.63398528,12.24611554,8.768272646,8.211882874,11.32058522,13.35512347,439.30507300000005,91.25325901,40701.83988,17837.02614,135.8589682,98.58048621,62.25760895,60.64832476,23.52832445,18.51774514,57.52758728,69337.37544,112.1923847,132.29177090000002,184.8491103,38.35678093,7.785271472000001,0.7405669770000001,0.7963905240000001,0.9826102329999999,117.7389737,146.9311149,16.5007745,4.450004508999999,33.62506898,0.788475742,,0.08351035325710567
592053,1004004,"Leo I Dwarf (DDO 74, UGC 5470)",0.71033749,56.95697637,24775.2427,0.466261871,9.426244407,7.091562489,0.476845436,0.47212481,229.83406910000002,56.12815533,43.16380391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011489384752723139
503226,1005006,"Leo I Dwarf (DDO 74, UGC 5470)",0.705881173,70.08947512,6637.137109,0.410403395,9.192715283,5.37477756,0.464366017,0.416032425,230.5505544,44.64128224,50.41161374,6.141110779,651.3407469,39.29195394,163.1692448,85.92312553,8.002996382000001,289.6768014,17.71942214,66.67797463,71.37098403,81.43334455,103.99881020000001,157.4392778,2.7571701269999997,112.707282,6.013332416,110.52842450000001,93.18311861,92.96676772,27.54136098,99.88633233,88.43436115,26.26717682,73.62584090000001,3.1501956210000004,16.48128892,428.7962785,484.6710493,76.69577378,50.84717253,27639.06538,3881.0314740000003,22.58767669,,30.15927257,24.17414083,4.936499095,5.708623479,9.356203861000001,11.00823786,1127.3384119999998,111.642311,23613.74549,9325.357058,54.46006666,115.64744240000002,38.70215584,29.16083992,,7.9187038,,79392.95114,106.05125259999998,534.1228583000001,65.66795367,20.8930288,6.776451167,0.48825217200000004,0.523164162,0.841538538,197.7728954,179.9202065,,7.002870783,,0.849804068,,0.0024630353069694105
961044,1006009,"Leo I Dwarf (DDO 74, UGC 5470)",0.793395427,62.87683907,25299.26279,0.507126139,11.92954758,5.001612355,0.552565498,0.38374154200000005,230.8370096,48.96907468,34.90489338,8.330788578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016445095327680292
445828,1015056,"Leo I Dwarf (DDO 74, UGC 5470)",0.8684323840000001,73.13965485,12780.3403,0.566008594,14.95307558,5.669450112000001,0.644578709,0.553556745,257.9262064,71.51959286,45.85028789,48.23137729,1114.404304,53.53828383,97.11118082,76.94839061,14.99769167,778.4021084,84.47948818,72.6927399,80.13326847,36.26203856,108.94114979999999,134.7503791,3.059104879,112.4123372,3.559988593,94.9228143,89.49770674,94.72415921,37.73530515,100.00782209999998,88.56021614,28.535947200000003,70.74300532,2.6457573709999997,14.05944808,325.6147466,336.2197675,50.08077983,23.80289367,14907.99479,4587.4492979999995,15.47167527,119.0287628,47.06441341,22.98402713,6.593559859,7.327042659,12.51706355,10.03233063,720.8338794,119.26518700000001,24574.31653,9845.968277,58.65343808,,48.51395191,57.88192402,51.69617195,13.517344400000002,9.872985814,109198.3464,127.335264,412.41851560000003,82.50826518,36.01962815,7.844004895,0.540191545,0.575935437,0.90021747,201.2725488,181.59534519999997,19.16615854,7.618869915,,0.722440247,,0.04471802016189404
105822,1004004,"Leo II Dwarf (Leo B, DDO 93)",0.8581259520000001,80.98291658,24708.757999999998,0.929767828,16.43826553,9.324216243,0.8267287740000001,0.7179318240000001,153.4030203,89.3915528,125.42400359999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09387140284249361
820881,1005006,"Leo II Dwarf (Leo B, DDO 93)",0.8681083540000001,77.68220258,14512.51746,0.722130472,16.12624147,8.147300697999999,0.819592181,0.7245329979999999,127.3157689,94.26979243,97.96316849,20.14415343,894.0543318,95.80618270000001,73.76254641,56.9620247,20.82444752,547.7864546,33.03896587,79.59985633,88.60292434,90.66335921,65.35896277,133.94820009999998,2.975219122,81.26631568,12.99811183,46.64770045,71.45476913,65.04678015,85.62346162,88.84009199,70.02977566,46.26905432,53.34739384,1.835113746,38.31261041,234.5123974,482.9364575,11.45767702,16.73337541,23818.48885,7807.891834999999,4.428513918999999,101.4575235,23.15856332,9.066793971000001,10.18613736,10.26895506,15.85150119,15.73794782,177.3659178,79.38864765,43228.3392,17701.97211,103.0819967,120.06652659999999,71.90004399,69.63641718,28.29270968,31.52222257,73.15574941,134924.7624,133.8695172,242.86352349999999,82.3810297,38.36494842,9.876463871,0.7460876129999999,0.785729294,1.018757327,92.91056317,111.32677120000001,35.92242457,3.0744601339999997,18.00439091,0.668039387,,0.08062926872134314
583215,1006009,"Leo II Dwarf (Leo B, DDO 93)",0.884084579,81.99905281,17357.40089,0.983952072,15.87383726,9.386656401,0.792420515,0.70865983,130.2213735,112.6727997,107.5341664,26.45157545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09329760836915753
779090,1015056,"Leo II Dwarf (Leo B, DDO 93)",0.937868818,75.87709819,36899.06772,0.9294943659999999,16.15385675,9.151664751,0.8658221840000001,0.7475768420000001,164.69200049999998,121.6727529,115.4228121,21.91041106,748.7433392,91.26202095,47.75761447,51.0903215,22.40879082,423.5494703,74.32363949,74.91863433,87.97809234,46.1942661,59.465321700000004,136.0535838,1.827481929,73.19013451,11.02772247,31.99326089,67.66664136,62.78216166,79.46293526,88.57087211,69.73154071,32.28658962,65.93943879,1.998149177,18.65954759,254.4253959,391.62111,20.2732345,18.05795673,37106.90294,7504.4731790000005,9.858160767000001,145.6309553,44.66765962,9.758759545,8.215061932000001,10.40056993,17.64761204,15.6703867,277.16711069999997,49.24507065,31970.0538,20843.33815,132.9579968,139.03474599999998,66.06333567,70.93237211,21.759034600000003,27.23656215,63.43229735,52894.29581,118.4453131,280.0031961,157.81807990000001,53.06109296,10.29635985,0.915224657,0.798083262,1.0551179590000002,163.664516,184.2911554,20.63765418,4.470596228,31.085400399999997,0.517557743,,0.0980345004264692
800968,1011030,Leo IV Dwarf,1.0575888070000001,90.26828052,59074.75706,1.074058693,21.08124103,18.02378481,1.130763126,1.0879092320000001,42.1392778,122.255889,140.4478464,27.44839812,767.9285022,107.5000509,39.09686332,24.46960223,37.09951369,603.3651465,27.91713614,81.33755426,94.44805923,98.79684059,56.04842895,51.81863583,2.977914541,22.383024,9.109644497,29.97608397,80.25288111,75.00505072,90.89848318,78.55718144,73.18079399999999,37.28678243,53.70844164,2.242621423,25.64159387,111.7402237,213.60411000000002,25.95121136,16.87666609,56147.29475,8786.946431,14.22449711,146.9437499,43.33129365,11.97605669,15.17213448,16.16629041,24.59928702,22.16570496,286.90596400000004,30.69809323,72752.37379,59399.136029999994,137.01596630000003,319.80846160000004,122.12842890000002,130.1514856,23.78633017,5.2315827839999995,133.6410124,53104.866180000005,130.1361095,203.6454389,161.1164075,129.81460570000002,14.14226629,0.978279082,0.938801088,1.064704323,64.43113478,44.01754497,27.96030044,2.052446581,21.54459347,0.19635068100000003,,0.159117992389952
128891,1012036,Leo IV Dwarf,1.132660955,86.36116856,76675.88542,1.087558194,21.19278783,15.59169885,1.107924537,1.02402288,40.58756494,113.35352809999999,118.3610551,28.52243593,1117.022406,113.81229760000001,41.37168293,40.77788129,29.89525956,551.7816543,77.76047322,85.29062617,88.14625164,41.29663273,48.46259037,42.8197005,2.629426575,33.52069582,16.0087656,16.37158488,72.84344235,71.26151646,94.5644166,74.69775012,71.64978677,33.11415267,57.13360152,1.9344997259999999,23.34201238,170.6520526,245.98816800000003,29.92429479,14.89340936,62000.55305,3743.2660090000004,10.37071165,151.7751445,53.03659341,8.400522574,16.87332145,15.16119356,24.38138965,22.89830139,482.28111160000003,52.92950415,79625.84947,55487.421310000005,114.81391040000001,326.253478,134.1364433,122.0151324,29.39250282,5.516310234,139.11606980000002,78713.74608,108.6513835,194.9162242,170.56984880000002,110.74752930000001,12.85170113,1.149249438,1.066261093,1.103027732,30.66011598,36.24862772,31.45153595,2.985597204,33.82475814,0.214953518,,0.15375195243643403
601119,1013042,Leo IV Dwarf,1.067487331,92.24762773,67488.20019,1.190401111,21.66791826,16.15758209,1.12462766,1.176962703,28.45255555,125.2169629,141.93777519999998,22.79669092,782.9792478999999,96.12075364,42.47593249,32.50164357,30.40013081,318.9612478,56.29366702,90.78402473,93.25904653,120.50516770000002,35.98077109,58.81651123,2.523328525,24.51911523,10.55982045,35.2808954,76.2358492,75.8814247,84.43320679,73.83394695,64.59025746,35.83033017,62.20894312,1.6355570640000001,20.75048596,202.1970426,192.943802,29.22450242,15.35223314,71687.74261,5054.238003,15.33392066,126.4841164,51.43838464,10.68100603,14.24465695,14.82715946,20.67529528,22.65508242,431.2988002,45.81526865,61283.391070000005,49241.4326,138.75062419999998,260.3564597,128.9283305,105.3444472,25.52687909,5.659547859,128.5639575,69410.01337999999,118.1290758,97.48738320000001,161.7405379,114.40035619999999,12.60231536,1.092307933,1.07462986,1.066421095,41.11542026,42.05972378,32.64656869,6.219646547000001,17.165740399999997,0.23843149800000002,,0.17396315266705364
320602,1014049,Leo IV Dwarf,1.065647064,92.28828405,57324.45571,1.109025001,22.43252362,16.29971957,1.1216106559999999,1.109765895,64.9097029,130.7484017,121.99666189999999,27.49765286,1013.8985039999999,103.7358368,56.96756272,24.85240225,38.31349842,531.3382249,47.23706897,87.09097963,91.14533987,71.32672082,58.74684932,52.19269242,2.646827826,28.65304285,14.17698124,35.32902749,73.16745433,73.92783591,101.4690525,77.97333599,65.83990024,38.01545996,59.45868969,1.9027116919999998,20.72269903,138.7184342,219.0977233,11.62001119,14.18273164,60390.86867999999,13403.31268,21.23767187,163.34276090000003,49.58016229,11.68671534,15.95295759,16.75259559,23.61879153,21.86079049,324.0146162,74.89687996,82711.05105,49921.98318,152.6545418,259.92437639999997,105.5531945,131.4008861,25.42331965,7.78031153,117.3126068,137938.1665,121.2570087,231.8243506,149.45645919999998,111.703976,14.676590300000003,1.009181238,1.07419944,1.0418104959999999,49.25926485,30.23693281,27.38956365,5.4167775229999995,32.89100324,0.08909233300000001,,0.1649700598111678
404910,1012036,Leo P,1.092362829,91.41553675,68039.63417,1.1584178440000001,20.37415499,14.58374697,1.168565504,1.000546593,60.65146814,120.7833648,131.11043490000003,25.27777145,432.6962984,105.8892862,46.69606788,48.27980084,33.63565986,612.337756,54.169151899999996,89.21934795,93.90912813,68.08174439,47.48324808,53.46614866,2.564704531,37.64988782,15.39338268,17.95479319,73.69435821,74.572951,90.66245841,79.42896524,75.86548317,29.95982845,55.45778686,2.429051995,21.73175133,84.75692051,154.920634,20.81251261,6.320302882000001,61565.84262,8647.395114,44.56698045,218.0278543,49.259164500000004,7.214815387000001,13.0522838,15.65683446,22.38018019,20.17048232,371.97015980000003,47.54463401,81194.11612,49096.134710000006,149.6788904,291.90644530000003,130.4945785,119.5039817,26.48942679,9.466745418,123.112334,82464.37147,121.4601887,143.7205229,158.7498131,128.1317807,14.53914005,1.188320015,1.086427389,1.044276769,71.69179373,27.06484589,23.25544801,6.202553646,32.16499896,0.158690051,,0.1584242424509431
146645,1013042,Leo P,1.0364818390000001,86.81827736,53982.6563,1.088095014,19.02613436,14.51076093,1.084430983,1.056430153,37.14081087,128.162743,133.111722,30.4545929,234.65665660000002,112.92641770000002,64.63001065,46.00546907,33.17705262,331.82615539999995,45.77956241,90.60248384,90.3071203,92.64378704,42.150125,62.99343225,2.233893375,46.33243962,15.44363637,11.63198427,72.00325889,71.82596352,102.635627,87.98029179999999,71.89072428,41.61989672,54.94878375,1.9624340569999998,27.34692328,135.86510669999998,110.75596440000001,6.520918927,17.83033363,61261.79352000001,6799.391989,48.24961086,173.75361709999999,47.46474288,11.86120665,16.7286413,15.80974438,20.07730981,21.37286084,274.31955810000005,41.57213873,67018.55815,51454.49555,140.797077,270.2001515,109.1367012,117.34842990000001,25.54650904,9.644205341000001,114.89996459999999,173485.0555,120.5422587,197.2360075,149.9664042,124.55283030000001,13.48746827,1.133436692,1.063634891,1.070326377,58.42125522,39.31312338,28.35846018,3.911949665,46.84969266,0.291996259,,0.1507858047883771
974401,1014049,Leo P,1.043485644,91.10504196,69235.29694,1.126077701,21.44503761,15.26843638,1.00195892,1.137480969,51.86200082,123.17183490000002,121.94195090000001,29.24816421,954.9849215,115.9480405,29.97878806,38.89319035,31.36263348,454.2816425,63.42670585,88.1563638,95.42951386,99.25987578,31.40063737,32.49465563,2.018824125,59.59384353,18.32310217,36.61567673,75.79771598,71.4251017,101.9311615,78.90111427,69.05891318,40.63742414,54.8250954,2.712653083,25.10284131,150.0478267,195.9791377,24.59883522,13.3526187,65911.17987,6249.2542189999995,27.09376967,189.95884640000003,48.92458739,5.473377639,14.64488733,15.32709345,18.95964909,20.7372462,186.79719719999997,43.55331709,81783.0489,51237.14872,144.2087964,233.0718893,119.98706509999998,125.0254692,22.985498899999996,12.79179749,101.1115901,140300.4842,121.4510176,165.5228129,169.0766218,130.8380368,13.53729523,1.150461054,1.0618739320000001,1.039976657,23.224602899999997,39.27636041,30.23573136,2.874081129,26.82443063,0.273283696,,0.1589882183880445
